,date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,station_id,station_name,region_name,latitude,longitude,region_id,province_id,province_name
287441,04-10-2019,20.0,33.4,26.4,54.0,0.0,8.5,5.0,360.0,3.0,SE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287442,05-10-2019,20.0,32.6,25.4,42.0,0.0,8.9,7.0,110.0,4.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287443,06-10-2019,18.0,33.2,24.3,53.0,0.0,8.3,5.0,60.0,3.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287444,07-10-2019,19.0,31.6,24.3,61.0,0.0,7.7,5.0,20.0,3.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287445,08-10-2019,20.0,32.0,23.8,70.0,0.0,7.8,5.0,160.0,2.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287446,09-10-2019,19.0,31.6,23.5,74.0,4.2,4.4,4.0,330.0,2.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287447,10-10-2019,19.0,30.4,24.0,76.0,,4.1,3.0,90.0,1.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287448,11-10-2019,21.0,31.0,25.1,71.0,8.4,4.7,5.0,70.0,2.0,NE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287449,12-10-2019,20.0,31.2,23.5,76.0,0.0,4.9,5.0,130.0,2.0,S ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287450,13-10-2019,19.0,32.8,24.5,63.0,1.0,5.1,4.0,120.0,2.0,SE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287451,14-10-2019,18.0,34.0,24.3,57.0,0.0,6.5,5.0,100.0,2.0,SE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287452,15-10-2019,18.0,31.6,24.6,67.0,0.0,6.4,3.0,140.0,1.0,SE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287453,16-10-2019,20.0,32.0,25.6,64.0,1.0,0.9,5.0,50.0,2.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287454,17-10-2019,21.0,32.2,25.1,72.0,0.0,3.6,4.0,320.0,2.0,SE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287455,18-10-2019,20.0,31.8,25.3,68.0,,4.6,5.0,240.0,2.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287456,19-10-2019,21.0,31.0,24.7,68.0,0.0,8.0,4.0,350.0,2.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287457,20-10-2019,20.0,34.0,26.0,62.0,0.0,6.1,6.0,120.0,4.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287458,21-10-2019,20.0,33.8,26.9,49.0,0.0,9.4,9.0,120.0,4.0,SE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287459,22-10-2019,21.0,34.4,27.2,51.0,0.0,9.2,5.0,120.0,3.0,SE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287460,23-10-2019,20.0,34.5,26.3,52.0,0.0,9.3,8.0,120.0,3.0,SE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287461,24-10-2019,20.0,35.0,26.5,50.0,0.0,9.0,8.0,170.0,4.0,SE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287462,25-10-2019,20.0,33.0,24.7,62.0,0.0,9.3,3.0,140.0,1.0,SE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287463,26-10-2019,20.0,32.7,25.1,68.0,0.0,6.5,5.0,230.0,2.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287464,27-10-2019,20.0,29.6,23.0,81.0,21.0,5.0,3.0,260.0,1.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287465,28-10-2019,19.0,32.8,24.3,67.0,26.0,4.0,3.0,240.0,2.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287466,29-10-2019,19.0,31.8,23.9,70.0,0.4,7.9,3.0,320.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287467,30-10-2019,19.0,31.0,23.5,76.0,18.0,6.5,5.0,260.0,2.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287468,31-10-2019,20.0,30.7,24.7,71.0,4.2,5.9,3.0,280.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287469,01-11-2019,21.0,29.3,23.6,81.0,2.5,5.9,4.0,120.0,1.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287470,02-11-2019,21.0,28.6,22.6,90.0,61.0,0.9,3.0,270.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287471,03-11-2019,20.0,29.2,23.5,80.0,15.5,1.9,3.0,120.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287472,04-11-2019,21.0,29.2,23.6,82.0,31.2,4.2,5.0,240.0,2.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287473,05-11-2019,19.0,31.0,22.8,78.0,3.2,3.2,5.0,240.0,2.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287474,06-11-2019,19.0,31.6,22.8,78.0,10.8,6.7,5.0,300.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287475,07-11-2019,17.0,32.4,23.2,68.0,19.2,7.0,4.0,330.0,2.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287476,08-11-2019,18.0,31.4,22.9,78.0,2.2,6.8,3.0,290.0,1.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287477,09-11-2019,20.0,32.2,24.3,72.0,5.6,4.8,9.0,30.0,2.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287478,10-11-2019,20.0,32.2,24.0,76.0,0.2,7.0,5.0,300.0,2.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287479,11-11-2019,20.0,30.6,24.3,74.0,14.7,7.9,5.0,320.0,2.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287480,12-11-2019,20.0,31.4,25.1,70.0,6.3,5.5,5.0,30.0,2.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287481,13-11-2019,21.0,31.2,25.1,75.0,0.0,5.1,6.0,100.0,2.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287482,14-11-2019,21.0,29.2,24.7,72.0,3.5,6.8,4.0,140.0,2.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287483,15-11-2019,21.0,33.2,25.9,60.0,0.0,1.5,5.0,170.0,2.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287484,16-11-2019,20.0,33.2,26.1,46.0,0.0,7.0,5.0,170.0,3.0,SE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287485,17-11-2019,20.0,32.2,25.7,60.0,0.0,8.9,5.0,140.0,2.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287486,18-11-2019,21.0,34.2,25.9,61.0,0.0,7.1,7.0,130.0,4.0,SE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287487,19-11-2019,20.0,32.8,24.8,72.0,0.0,7.2,4.0,20.0,2.0,SE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287488,20-11-2019,21.0,30.2,24.1,76.0,0.2,6.6,3.0,150.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287489,21-11-2019,21.0,30.8,24.5,75.0,31.0,4.7,4.0,120.0,2.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287490,22-11-2019,21.0,28.6,23.6,81.0,5.7,8.1,4.0,330.0,2.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287491,23-11-2019,20.0,29.5,23.5,80.0,6.6,3.4,4.0,200.0,2.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287492,24-11-2019,19.0,30.2,23.6,77.0,0.6,3.9,3.0,150.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287493,25-11-2019,20.0,30.4,23.5,81.0,13.8,5.0,3.0,180.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287494,26-11-2019,20.0,30.0,23.2,82.0,20.3,5.5,2.0,260.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287495,27-11-2019,20.0,29.8,24.3,78.0,16.6,4.6,3.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287496,28-11-2019,20.0,30.5,24.7,78.0,,4.7,3.0,140.0,1.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287497,29-11-2019,21.0,31.3,25.5,75.0,0.2,4.5,5.0,120.0,2.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287498,30-11-2019,21.0,32.2,24.5,76.0,0.0,5.2,3.0,120.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287499,01-12-2019,21.0,30.4,24.7,78.0,0.8,5.3,3.0,200.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287500,02-12-2019,20.0,29.6,24.2,81.0,0.2,5.1,2.0,280.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287501,03-12-2019,21.0,29.8,24.1,81.0,,2.5,3.0,290.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287502,04-12-2019,21.0,31.0,24.0,82.0,13.0,3.2,4.0,240.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287503,05-12-2019,21.0,29.8,24.7,82.0,14.6,5.6,5.0,290.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287504,06-12-2019,22.0,29.8,24.4,82.0,0.2,3.8,3.0,100.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287505,07-12-2019,21.0,28.0,23.2,88.0,12.2,1.2,5.0,240.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287506,08-12-2019,21.0,32.6,25.1,77.0,9.2,0.5,5.0,120.0,2.0,SE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287507,09-12-2019,21.0,31.2,25.1,74.0,0.2,7.4,3.0,100.0,2.0,SE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287508,10-12-2019,21.0,28.6,24.0,82.0,0.0,4.8,3.0,320.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287509,11-12-2019,20.0,32.3,23.8,78.0,,4.8,7.0,120.0,3.0,SE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287510,12-12-2019,20.0,27.7,23.6,82.0,0.0,5.7,5.0,260.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287511,13-12-2019,20.0,30.2,23.0,82.0,0.0,0.9,4.0,290.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287512,14-12-2019,20.0,29.6,23.2,84.0,57.0,5.2,3.0,240.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287513,15-12-2019,20.0,28.4,23.4,84.0,8.0,4.9,2.0,90.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287514,16-12-2019,21.0,27.0,23.2,88.0,0.6,2.2,3.0,280.0,1.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287515,17-12-2019,21.0,29.0,23.2,88.0,12.0,0.1,5.0,270.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287516,18-12-2019,20.0,29.4,22.8,86.0,28.2,3.0,5.0,140.0,2.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287517,19-12-2019,19.0,29.4,23.3,85.0,23.0,6.1,3.0,120.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287518,20-12-2019,21.0,30.6,23.8,84.0,14.6,2.9,6.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287519,21-12-2019,20.0,32.0,24.7,77.0,5.0,5.8,3.0,310.0,1.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287520,22-12-2019,21.0,29.6,23.0,84.0,1.0,7.9,3.0,270.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287521,23-12-2019,20.0,30.4,24.0,80.0,54.8,3.5,3.0,210.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287522,24-12-2019,20.0,30.0,23.9,82.0,0.0,6.0,3.0,290.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287523,25-12-2019,21.0,29.4,23.7,82.0,5.6,4.0,4.0,230.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287524,26-12-2019,21.0,29.2,23.2,86.0,1.4,2.9,2.0,240.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287525,27-12-2019,21.0,28.4,22.4,93.0,2.2,3.6,3.0,340.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287526,28-12-2019,20.0,27.8,22.2,92.0,40.4,3.0,3.0,280.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287527,29-12-2019,20.0,29.0,24.2,78.0,10.5,1.9,5.0,240.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287528,30-12-2019,21.0,28.6,24.4,80.0,0.0,3.0,3.0,310.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287529,31-12-2019,22.0,30.0,23.4,88.0,0.8,2.4,3.0,270.0,0.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287530,01-01-2020,21.2,25.2,22.3,88.0,13.4,3.9,4.0,250.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287531,02-01-2020,21.0,28.8,23.6,84.0,2.2,0.0,5.0,290.0,3.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287532,03-01-2020,21.0,29.1,24.8,76.0,,5.4,5.0,300.0,3.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287533,04-01-2020,22.0,29.4,24.4,78.0,0.0,3.1,5.0,290.0,4.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287534,05-01-2020,22.0,28.0,24.1,81.0,0.0,3.1,7.0,270.0,3.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287535,06-01-2020,22.2,28.6,24.4,77.0,0.0,1.0,6.0,280.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287536,07-01-2020,21.6,28.8,23.7,83.0,3.0,4.2,4.0,240.0,1.0,SW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287537,08-01-2020,21.9,29.0,23.8,82.0,0.3,2.5,7.0,290.0,4.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287538,09-01-2020,21.4,25.0,22.2,92.0,6.0,2.5,4.0,360.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287539,10-01-2020,21.1,27.4,23.4,78.0,10.0,0.0,7.0,270.0,3.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287540,11-01-2020,21.4,28.2,23.3,76.0,,0.6,6.0,300.0,3.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287541,12-01-2020,20.6,30.8,24.9,68.0,,0.5,5.0,240.0,3.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287542,13-01-2020,21.0,30.6,24.8,70.0,0.0,8.4,6.0,300.0,3.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287543,14-01-2020,21.1,31.0,24.7,80.0,0.0,7.9,5.0,270.0,3.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287544,15-01-2020,21.0,27.8,24.2,80.0,0.0,8.7,6.0,280.0,3.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287545,16-01-2020,21.0,30.8,24.4,76.0,,2.1,3.0,330.0,2.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287546,17-01-2020,21.3,32.0,24.6,78.0,0.4,3.9,5.0,210.0,2.0,SE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287547,18-01-2020,21.6,30.0,24.8,81.0,5.2,7.1,5.0,270.0,2.0,SW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287548,19-01-2020,22.0,30.2,25.3,79.0,0.0,5.7,3.0,240.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287549,20-01-2020,22.5,31.4,25.4,78.0,,4.6,4.0,120.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287550,21-01-2020,22.6,30.8,25.0,82.0,0.8,4.8,4.0,280.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287551,22-01-2020,21.0,28.8,22.7,89.0,8.0,4.3,4.0,140.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287552,23-01-2020,21.0,28.6,23.9,85.0,25.7,2.5,3.0,220.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287553,24-01-2020,21.0,30.0,24.2,84.0,16.0,1.2,5.0,240.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287554,25-01-2020,21.0,28.2,23.5,89.0,41.7,4.2,3.0,280.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287555,26-01-2020,20.5,30.0,24.1,83.0,50.9,1.6,5.0,210.0,2.0,SE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287556,27-01-2020,21.5,29.0,23.1,90.0,0.2,5.5,5.0,140.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287557,28-01-2020,19.8,28.2,22.7,87.0,10.2,2.7,2.0,90.0,0.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287558,29-01-2020,19.8,29.0,23.3,86.0,10.2,2.5,5.0,300.0,2.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287559,30-01-2020,20.4,29.8,23.9,80.0,3.4,3.7,4.0,270.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287560,31-01-2020,20.2,28.6,23.8,80.0,0.0,1.9,5.0,320.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287561,01-02-2020,21.2,29.4,23.4,84.0,,2.6,5.0,240.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287562,02-02-2020,21.3,28.4,23.6,84.0,5.0,3.1,5.0,290.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287563,03-02-2020,21.2,29.9,24.5,78.0,0.0,3.9,5.0,280.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287564,04-02-2020,21.4,29.4,23.7,86.0,26.4,6.2,7.0,240.0,2.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287565,05-02-2020,20.6,29.0,23.2,86.0,32.3,3.6,3.0,210.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287566,06-02-2020,20.6,28.8,23.3,87.0,84.5,3.5,5.0,270.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287567,07-02-2020,20.7,29.4,23.3,84.0,1.1,2.7,4.0,240.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287568,08-02-2020,20.7,26.8,23.4,83.0,13.2,4.2,5.0,300.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287569,09-02-2020,20.0,29.8,24.0,80.0,0.2,1.8,5.0,320.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287570,10-02-2020,21.0,31.0,24.9,73.0,,5.5,8.0,310.0,3.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287571,11-02-2020,22.0,29.4,24.0,77.0,,5.4,5.0,210.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287572,12-02-2020,21.0,32.2,24.5,80.0,,2.3,2.0,230.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287573,13-02-2020,20.8,28.4,23.4,88.0,8.0,5.5,3.0,130.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287574,14-02-2020,20.8,28.0,22.8,88.0,6.2,2.1,2.0,270.0,0.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287575,15-02-2020,20.6,30.6,23.6,86.0,46.0,3.0,5.0,150.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287576,16-02-2020,19.7,29.4,22.5,86.0,24.0,2.9,5.0,290.0,2.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287577,17-02-2020,19.8,29.8,21.8,91.0,17.0,1.2,5.0,270.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287578,18-02-2020,20.0,28.6,23.1,85.0,13.9,2.7,2.0,280.0,1.0,C ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287579,19-02-2020,20.4,30.0,23.3,84.0,4.2,0.5,5.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287580,20-02-2020,20.3,26.8,22.2,90.0,0.5,5.4,6.0,330.0,3.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287581,21-02-2020,21.4,28.2,23.8,81.0,7.1,0.4,6.0,290.0,3.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
287582,22-02-2020,20.4,30.4,23.9,82.0,0.0,3.9,6.0,240.0,3.0,SW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
